,participant,block_num,trial_num,condition,rt,low_opt_feed,mid_opt_feed,high_opt_feed,selected_option,selected_fvalue,difficulty,magnitude,choice,rt_quantile
2570,13,4,180,ABC,1.334,37,38,41,A,37,hard,low,1,5
2571,13,4,181,DEF,1.024,51,52,51,F,51,hard,high,3,4
2572,13,4,182,ACE,0.934,30,39,45,A,30,easy,low,1,3
2573,13,4,183,ABC,0.545,25,27,43,A,25,hard,low,1,2
2574,13,4,184,ACE,0.534,32,40,41,A,32,easy,low,1,2
2575,13,4,185,BDF,0.545,34,43,49,F,49,easy,high,3,2
2576,13,4,186,ACE,2.107,28,43,49,E,49,easy,low,3,6
2577,13,4,187,ABC,1.05,39,33,45,B,33,hard,low,2,4
2578,13,4,188,ACE,0.649,33,35,49,A,33,easy,low,1,2
2579,13,4,189,BDF,0.673,31,42,58,F,58,easy,high,3,2
2580,13,4,190,ABC,1.405,24,42,28,C,28,hard,low,3,5
2581,13,4,191,DEF,0.688,42,51,54,D,42,hard,high,1,3
2582,13,4,192,ACE,0.723,21,39,46,E,46,easy,low,3,3
2583,13,4,193,BDF,0.731,30,46,49,F,49,easy,high,3,3
2584,13,4,194,ACE,0.96,23,32,48,E,48,easy,low,3,3
2585,13,4,195,BDF,0.441,35,32,57,F,57,easy,high,3,2
2586,13,4,196,ABC,0.629,31,31,31,A,31,hard,low,1,2
2587,13,4,197,ACE,0.544,29,33,40,A,29,easy,low,1,2
2588,13,4,198,ABC,0.539,26,27,38,C,38,hard,low,3,2
2589,13,4,199,ACE,0.823,23,43,45,A,23,easy,low,1,3
2590,13,4,200,BDF,0.745,38,37,50,F,50,easy,high,3,3
2591,14,4,1,BDF,2.383,42,47,41,F,41,easy,high,3,5
2592,14,4,2,DEF,0.865,37,43,50,D,37,hard,high,1,3
2593,14,4,3,ABC,1.531,23,32,28,C,28,hard,low,3,4
2594,14,4,4,ACE,1.917,26,44,44,E,44,easy,low,3,5
2595,14,4,5,BDF,1.7,29,35,54,F,54,easy,high,3,5
2596,14,4,6,DEF,2.002,40,53,57,F,57,hard,high,3,6
2597,14,4,7,BDF,1.435,31,38,54,F,54,easy,high,3,4
2598,14,4,8,DEF,0.932,39,41,47,F,47,hard,high,3,3
2599,14,4,9,ACE,1.483,35,42,53,A,35,easy,low,1,3
2600,14,4,10,BDF,1.647,44,41,57,F,57,easy,high,3,5
2601,14,4,11,ABC,1.146,30,43,38,C,38,hard,low,3,3
2602,14,4,12,ACE,1.803,35,40,51,E,51,easy,low,3,5
2603,14,4,13,ABC,2.478,30,33,34,C,34,hard,low,3,6
2604,14,4,14,BDF,1.067,39,48,47,F,47,easy,high,3,4
2605,14,4,15,ABC,1.867,26,31,35,C,35,hard,low,3,5
2606,14,4,16,ACE,1.235,24,31,48,C,31,easy,low,2,3
2607,14,4,17,DEF,1.394,44,44,42,E,44,hard,high,2,5
2608,14,4,18,ABC,1.465,20,37,40,C,40,hard,low,3,4
2609,14,4,19,DEF,2.298,48,50,56,E,50,hard,high,2,6
2610,14,4,20,BDF,1.931,32,47,59,F,59,easy,high,3,5
2611,14,4,21,ACE,2.301,26,36,36,E,36,easy,low,3,5
2612,14,4,22,BDF,2.862,35,37,46,F,46,easy,high,3,6
2613,14,4,23,ABC,4.749,36,28,39,C,39,hard,low,3,6
2614,14,4,24,BDF,2.443,34,40,44,F,44,easy,high,3,6
2615,14,4,25,ACE,1.81,21,36,53,A,21,easy,low,1,5
2616,14,4,26,ABC,2.023,39,37,40,A,39,hard,low,1,5
2617,14,4,27,ACE,2.116,24,35,56,E,56,easy,low,3,5
2618,14,4,28,ABC,0.997,30,37,38,C,38,hard,low,3,2
2619,14,4,29,BDF,2.288,25,43,53,F,53,easy,high,3,5
2620,14,4,30,DEF,1.299,42,41,50,F,50,hard,high,3,5
2621,14,4,31,ACE,2.298,30,46,45,E,45,easy,low,3,5
2622,14,4,32,BDF,1.708,33,49,55,F,55,easy,high,3,5
2623,14,4,33,DEF,2.111,43,52,48,F,48,hard,high,3,6
2624,14,4,34,ABC,1.437,33,37,38,C,38,hard,low,3,4
2625,14,4,35,BDF,2.441,32,38,54,F,54,easy,high,3,6
2626,14,4,36,DEF,0.654,39,43,47,F,47,hard,high,3,2
2627,14,4,37,ABC,1.389,27,30,33,A,27,hard,low,1,3
2628,14,4,38,DEF,1.503,41,41,49,F,49,hard,high,3,5
2629,14,4,39,ACE,2.858,37,35,48,C,35,easy,low,2,6
2630,14,4,40,BDF,0.998,31,36,48,F,48,easy,high,3,3
2631,14,4,41,ACE,1.68,26,39,50,E,50,easy,low,3,4
2632,14,4,42,DEF,0.815,45,46,51,F,51,hard,high,3,2
2633,14,4,43,ACE,1.684,28,38,49,E,49,easy,low,3,5
2634,14,4,44,ABC,1.414,22,34,43,C,43,hard,low,3,3
2635,14,4,45,ACE,1.035,34,37,45,E,45,easy,low,3,2
2636,14,4,46,ABC,1.394,28,29,42,C,42,hard,low,3,3
2637,14,4,47,BDF,1.297,26,49,46,F,46,easy,high,3,4
2638,14,4,48,DEF,2.1,50,40,49,E,40,hard,high,2,6
2639,14,4,49,ACE,1.681,23,38,54,C,38,easy,low,2,4
2640,14,4,50,BDF,2.434,35,46,48,F,48,easy,high,3,6
2641,14,4,51,ABC,1.515,36,38,37,C,37,hard,low,3,4
2642,14,4,52,ACE,1.133,25,41,44,E,44,easy,low,3,3
2643,14,4,53,ABC,3.202,24,28,44,C,44,hard,low,3,6
2644,14,4,54,DEF,1.209,46,49,54,F,54,hard,high,3,4
2645,14,4,55,BDF,0.822,34,47,44,F,44,easy,high,3,3
2646,14,4,56,DEF,2.166,45,46,49,F,49,hard,high,3,6
2647,14,4,57,ACE,1.661,28,40,50,E,50,easy,low,3,4
2648,14,4,58,DEF,1.885,38,44,40,F,40,hard,high,3,5
2649,14,4,59,ACE,1.547,28,37,51,E,51,easy,low,3,4
2650,14,4,60,BDF,1.724,30,41,54,F,54,easy,high,3,5
2651,14,4,61,ABC,2.102,23,29,41,C,41,hard,low,3,5
2652,14,4,62,BDF,2.536,41,43,50,F,50,easy,high,3,6
2653,14,4,63,DEF,2.353,39,44,49,F,49,hard,high,3,6
2654,14,4,64,BDF,0.953,27,38,53,F,53,easy,high,3,3
2655,14,4,65,ACE,3.277,34,35,45,E,45,easy,low,3,6
2656,14,4,66,DEF,0.887,46,43,53,F,53,hard,high,3,3
2657,14,4,67,BDF,0.671,36,39,53,F,53,easy,high,3,2
2658,14,4,68,ABC,2.607,27,22,39,C,39,hard,low,3,6
2659,14,4,69,ACE,2.382,34,32,44,E,44,easy,low,3,6
2660,14,4,70,DEF,1.22,36,47,52,F,52,hard,high,3,4
2661,14,4,71,ABC,1.732,25,32,45,C,45,hard,low,3,5
2662,14,4,72,DEF,1.496,41,46,45,F,45,hard,high,3,5
2663,14,4,73,BDF,1.061,35,38,58,F,58,easy,high,3,4
2664,14,4,74,DEF,1.693,45,43,47,E,43,hard,high,2,5
2665,14,4,75,BDF,0.794,42,54,42,F,42,easy,high,3,3
2666,14,4,76,DEF,1.182,45,50,47,D,45,hard,high,1,4
2667,14,4,77,ACE,1.8,26,36,55,E,55,easy,low,3,5
2668,14,4,78,DEF,1.651,48,47,51,D,48,hard,high,1,5
2669,14,4,79,ABC,1.494,33,38,41,C,41,hard,low,3,4
2670,14,4,80,ACE,1.468,25,42,40,E,40,easy,low,3,3
2671,14,4,81,DEF,1.309,43,43,55,F,55,hard,high,3,5
2672,14,4,82,ABC,1.411,18,39,36,C,36,hard,low,3,3
2673,14,4,83,DEF,1.053,42,52,46,F,46,hard,high,3,4
2674,14,4,84,ABC,0.959,34,33,36,C,36,hard,low,3,2
2675,14,4,85,DEF,0.873,32,45,46,F,46,hard,high,3,3
2676,14,4,86,ACE,1.082,21,36,40,E,40,easy,low,3,3
2677,14,4,87,BDF,1.177,30,51,49,F,49,easy,high,3,4
2678,14,4,88,ACE,1.628,27,37,42,E,42,easy,low,3,4
2679,14,4,89,DEF,1.401,36,51,49,F,49,hard,high,3,5
2680,14,4,90,ABC,1.93,34,34,41,C,41,hard,low,3,5
2681,14,4,91,ACE,1.446,31,29,52,E,52,easy,low,3,3
2682,14,4,92,DEF,1.072,46,46,54,F,54,hard,high,3,4
2683,14,4,93,ABC,1.285,32,31,38,C,38,hard,low,3,3
2684,14,4,94,DEF,0.859,47,40,45,F,45,hard,high,3,3
2685,14,4,95,ABC,1.777,32,25,30,C,30,hard,low,3,5
2686,14,4,96,ACE,2.605,28,38,48,C,38,easy,low,2,6
2687,14,4,97,BDF,0.948,33,42,52,F,52,easy,high,3,3
2688,14,4,98,DEF,0.591,40,42,50,D,40,hard,high,1,1
2689,14,4,99,ABC,1.375,32,28,41,C,41,hard,low,3,3
2690,14,4,100,DEF,0.911,46,48,50,F,50,hard,high,3,3
2691,14,4,101,ABC,0.918,35,43,33,C,33,hard,low,3,2
2692,14,4,102,BDF,1.439,35,44,47,D,44,easy,high,2,5
2693,14,4,103,ABC,0.83,38,27,30,C,30,hard,low,3,2
2694,14,4,104,ACE,1.864,29,38,47,A,29,easy,low,1,5
2695,14,4,105,BDF,1.11,32,44,55,F,55,easy,high,3,4
2696,14,4,106,ACE,1.495,26,34,48,E,48,easy,low,3,3
2697,14,4,107,DEF,0.91,48,47,62,F,62,hard,high,3,3
2698,14,4,108,BDF,0.805,41,40,52,F,52,easy,high,3,3
2699,14,4,109,ACE,1.583,36,44,47,E,47,easy,low,3,4
2700,14,4,110,ABC,1.433,31,41,43,C,43,hard,low,3,3
2701,14,4,111,DEF,0.703,44,50,55,F,55,hard,high,3,2
2702,14,4,112,ACE,1.075,25,50,42,E,42,easy,low,3,3
2703,14,4,113,ABC,1.5,32,40,37,A,32,hard,low,1,4
2704,14,4,114,BDF,0.797,37,41,55,F,55,easy,high,3,3
2705,14,4,115,DEF,0.996,39,39,38,F,38,hard,high,3,3
2706,14,4,116,ABC,1.691,31,40,35,C,35,hard,low,3,4
2707,14,4,117,BDF,0.892,38,40,50,F,50,easy,high,3,3
2708,14,4,118,ACE,0.805,28,39,38,E,38,easy,low,3,2
2709,14,4,119,DEF,0.874,37,50,51,F,51,hard,high,3,3
2710,14,4,120,ACE,2.228,33,40,51,C,40,easy,low,2,5
2711,14,4,121,BDF,1.015,32,42,56,F,56,easy,high,3,4
2712,14,4,122,ACE,1.06,22,36,34,E,34,easy,low,3,3
2713,14,4,123,DEF,1.026,39,52,53,F,53,hard,high,3,4
2714,14,4,124,BDF,0.671,38,41,52,F,52,easy,high,3,2
2715,14,4,125,DEF,0.968,52,49,57,F,57,hard,high,3,3
2716,14,4,126,ACE,1.664,29,43,44,E,44,easy,low,3,4
2717,14,4,127,BDF,0.659,30,43,52,F,52,easy,high,3,2
2718,14,4,128,ACE,2.795,31,33,43,E,43,easy,low,3,6
2719,14,4,129,BDF,1.469,38,45,49,F,49,easy,high,3,5
2720,14,4,130,ABC,1.51,30,35,32,C,32,hard,low,3,4
2721,14,4,131,ACE,1.622,27,48,45,E,45,easy,low,3,4
2722,14,4,132,DEF,0.838,44,45,44,F,44,hard,high,3,2
2723,14,4,133,ACE,2.21,29,47,45,E,45,easy,low,3,5
2724,14,4,134,BDF,0.747,39,44,43,F,43,easy,high,3,3
2725,14,4,135,ABC,1.504,29,39,44,C,44,hard,low,3,4
2726,14,4,136,DEF,0.803,47,49,50,F,50,hard,high,3,2
2727,14,4,137,ACE,1.148,30,35,54,E,54,easy,low,3,3
2728,14,4,138,DEF,0.744,38,41,48,F,48,hard,high,3,2
2729,14,4,139,ACE,0.613,31,47,46,E,46,easy,low,3,1
2730,14,4,140,ABC,1.322,25,34,46,C,46,hard,low,3,3
2731,14,4,141,ACE,0.937,42,37,37,E,37,easy,low,3,2
2732,14,4,142,BDF,0.622,33,34,58,F,58,easy,high,3,2
2733,14,4,143,DEF,0.515,43,49,56,F,56,hard,high,3,1
2734,14,4,144,BDF,0.619,35,35,47,F,47,easy,high,3,2
2735,14,4,145,ACE,0.638,32,31,48,E,48,easy,low,3,1
2736,14,4,146,ABC,1.08,29,30,40,C,40,hard,low,3,2
2737,14,4,147,DEF,0.541,45,42,51,F,51,hard,high,3,1
2738,14,4,148,BDF,0.73,34,30,45,F,45,easy,high,3,2
2739,14,4,149,ABC,0.731,31,37,43,C,43,hard,low,3,1
2740,14,4,150,BDF,0.458,35,35,60,F,60,easy,high,3,1
2741,14,4,151,ABC,0.729,39,28,33,C,33,hard,low,3,1
2742,14,4,152,BDF,0.548,29,51,41,F,41,easy,high,3,1
2743,14,4,153,ABC,0.729,33,30,42,C,42,hard,low,3,1
2744,14,4,154,ACE,0.858,27,45,47,E,47,easy,low,3,2
2745,14,4,155,DEF,0.782,49,58,46,F,46,hard,high,3,2
2746,14,4,156,ACE,0.556,28,32,42,E,42,easy,low,3,1
2747,14,4,157,ABC,0.798,29,32,39,C,39,hard,low,3,1
2748,14,4,158,ACE,0.626,32,33,49,E,49,easy,low,3,1
2749,14,4,159,BDF,0.576,36,43,46,D,43,easy,high,2,1
2750,14,4,160,ABC,1.22,37,36,42,C,42,hard,low,3,3
2751,14,4,161,DEF,0.957,44,46,53,F,53,hard,high,3,3
2752,14,4,162,BDF,0.73,38,41,52,D,41,easy,high,2,2
2753,14,4,163,DEF,0.577,40,55,51,F,51,hard,high,3,1
2754,14,4,164,ACE,1.506,31,32,48,E,48,easy,low,3,4
2755,14,4,165,ABC,0.836,30,27,26,C,26,hard,low,3,2
2756,14,4,166,BDF,0.651,40,33,48,F,48,easy,high,3,2
2757,14,4,167,ABC,0.766,27,39,39,C,39,hard,low,3,1
2758,14,4,168,BDF,0.948,33,33,50,F,50,easy,high,3,3
2759,14,4,169,DEF,0.595,40,43,51,F,51,hard,high,3,2
2760,14,4,170,BDF,0.581,35,37,59,F,59,easy,high,3,2
2761,14,4,171,ABC,0.9,29,34,34,C,34,hard,low,3,2
2762,14,4,172,BDF,0.61,33,43,44,F,44,easy,high,3,2
2763,14,4,173,ACE,1.061,40,39,46,E,46,easy,low,3,3
2764,14,4,174,ABC,0.981,33,31,37,C,37,hard,low,3,2
2765,14,4,175,ACE,0.579,36,43,45,E,45,easy,low,3,1
2766,14,4,176,BDF,0.567,24,37,43,D,37,easy,high,2,1
2767,14,4,177,DEF,0.559,42,47,51,F,51,hard,high,3,1
2768,14,4,178,ABC,1.08,31,36,41,C,41,hard,low,3,2
2769,14,4,179,ACE,0.78,38,39,51,E,51,easy,low,3,2
2770,14,4,180,ABC,0.825,35,40,41,C,41,hard,low,3,2
2771,14,4,181,BDF,0.615,36,34,45,D,34,easy,high,2,2
2772,14,4,182,ACE,0.686,37,34,39,E,39,easy,low,3,2
2773,14,4,183,BDF,0.904,46,42,45,F,45,easy,high,3,3
2774,14,4,184,ABC,0.915,29,33,37,C,37,hard,low,3,2
2775,14,4,185,ACE,0.735,33,31,38,E,38,easy,low,3,2
2776,14,4,186,DEF,0.634,46,42,52,E,42,hard,high,2,2
2777,14,4,187,ABC,0.667,33,34,35,C,35,hard,low,3,1
2778,14,4,188,ACE,0.784,35,34,41,E,41,easy,low,3,2
2779,14,4,189,ABC,0.888,24,31,40,C,40,hard,low,3,2
2780,14,4,190,DEF,0.665,50,49,53,F,53,hard,high,3,2
2781,14,4,191,BDF,0.516,31,36,48,F,48,easy,high,3,1
2782,14,4,192,ABC,1.102,34,37,34,C,34,hard,low,3,3
2783,14,4,193,BDF,0.809,36,45,56,F,56,easy,high,3,3
2784,14,4,194,DEF,0.868,42,39,48,F,48,hard,high,3,3
2785,14,4,195,BDF,0.519,36,42,43,F,43,easy,high,3,1
2786,14,4,196,ABC,0.957,27,26,45,C,45,hard,low,3,2
2787,14,4,197,DEF,0.519,39,37,49,F,49,hard,high,3,1
2788,14,4,198,ACE,0.591,32,29,46,E,46,easy,low,3,1
2789,14,4,199,DEF,1.244,41,47,51,F,51,hard,high,3,4
2790,14,4,200,ABC,0.793,30,29,42,C,42,hard,low,3,1
2791,15,4,1,DEF,0.708,37,41,41,D,37,hard,high,1,4
2792,15,4,2,ACE,0.73,39,37,49,E,49,easy,low,3,4
2793,15,4,3,BDF,1.342,32,44,43,F,43,easy,high,3,6
2794,15,4,4,ABC,1.117,25,31,33,C,33,hard,low,3,6
2795,15,4,5,BDF,0.701,39,50,57,D,50,easy,high,2,4
2796,15,4,6,ACE,1.168,27,42,38,C,42,easy,low,2,6
2797,15,4,7,DEF,1.434,34,42,55,D,34,hard,high,1,6
2798,15,4,8,BDF,1.032,34,35,50,F,50,easy,high,3,6
2799,15,4,9,ACE,1.113,28,35,36,C,35,easy,low,2,6
2800,15,4,10,DEF,0.751,41,48,55,E,48,hard,high,2,4
2801,15,4,11,ABC,1.251,30,39,43,C,43,hard,low,3,6
2802,15,4,12,ACE,1.419,27,40,48,C,40,easy,low,2,6
2803,15,4,13,ABC,1.006,24,40,44,C,44,hard,low,3,5
2804,15,4,14,ACE,0.727,33,36,45,C,36,easy,low,2,4
2805,15,4,15,BDF,1.056,35,46,49,B,35,easy,high,1,6
2806,15,4,16,ABC,0.769,25,28,31,B,28,hard,low,2,3
2807,15,4,17,DEF,1.182,41,43,52,F,52,hard,high,3,6
2808,15,4,18,ABC,1.119,34,31,38,C,38,hard,low,3,6
2809,15,4,19,DEF,0.911,45,43,62,D,45,hard,high,1,5
2810,15,4,20,ABC,0.914,37,36,39,C,39,hard,low,3,5
2811,15,4,21,BDF,0.89,41,46,50,F,50,easy,high,3,5
2812,15,4,22,DEF,0.81,38,43,53,F,53,hard,high,3,5
2813,15,4,23,BDF,0.775,26,44,51,F,51,easy,high,3,5
2814,15,4,24,ABC,1.065,35,34,28,B,34,hard,low,2,5
2815,15,4,25,DEF,0.922,39,46,46,D,39,hard,high,1,6
2816,15,4,26,ACE,0.739,20,30,52,E,52,easy,low,3,4
2817,15,4,27,DEF,0.839,40,54,51,E,54,hard,high,2,5
2818,15,4,28,ACE,0.937,22,39,44,E,44,easy,low,3,5
2819,15,4,29,DEF,0.624,37,48,48,E,48,hard,high,2,3
2820,15,4,30,ABC,0.833,26,40,42,B,40,hard,low,2,4
2821,15,4,31,ACE,0.661,34,50,44,C,50,easy,low,2,3
2822,15,4,32,ABC,0.561,35,33,38,C,38,hard,low,3,2
2823,15,4,33,ACE,0.642,26,45,42,C,45,easy,low,2,3
2824,15,4,34,ABC,0.551,31,41,36,C,36,hard,low,3,1
2825,15,4,35,ACE,0.633,37,48,41,E,41,easy,low,3,3
2826,15,4,36,DEF,0.637,42,34,48,D,42,hard,high,1,4
2827,15,4,37,BDF,0.584,37,38,53,F,53,easy,high,3,2
2828,15,4,38,ACE,0.827,31,37,55,E,55,easy,low,3,5
2829,15,4,39,BDF,1.02,22,43,57,F,57,easy,high,3,6
2830,15,4,40,ACE,0.728,32,43,45,E,45,easy,low,3,4
2831,15,4,41,ABC,0.8,27,37,39,B,37,hard,low,2,4
2832,15,4,42,BDF,0.639,33,43,56,D,43,easy,high,2,3
2833,15,4,43,ABC,0.793,30,41,33,B,41,hard,low,2,4
2834,15,4,44,ACE,0.804,22,46,51,E,51,easy,low,3,4
2835,15,4,45,BDF,0.714,32,33,54,F,54,easy,high,3,4
2836,15,4,46,DEF,0.496,35,49,46,E,49,hard,high,2,2
2837,15,4,47,ABC,0.705,23,29,35,B,29,hard,low,2,3
2838,15,4,48,ACE,0.554,36,33,50,C,33,easy,low,2,1
2839,15,4,49,DEF,0.603,45,48,55,E,48,hard,high,2,3
2840,15,4,50,BDF,0.499,27,47,47,F,47,easy,high,3,2
2841,15,4,51,DEF,0.681,37,41,49,E,41,hard,high,2,4
2842,15,4,52,ACE,0.745,33,38,47,E,47,easy,low,3,4
2843,15,4,53,DEF,0.626,38,50,51,E,50,hard,high,2,3
2844,15,4,54,ACE,0.639,34,39,42,E,42,easy,low,3,3
2845,15,4,55,BDF,0.541,33,39,54,F,54,easy,high,3,2
2846,15,4,56,DEF,0.558,40,44,46,F,46,hard,high,3,2
2847,15,4,57,ABC,0.507,34,32,40,C,40,hard,low,3,1
2848,15,4,58,ACE,0.484,29,43,46,C,43,easy,low,2,1
2849,15,4,59,ABC,0.731,25,36,36,A,25,hard,low,1,3
2850,15,4,60,DEF,0.858,42,50,46,E,50,hard,high,2,5
2851,15,4,61,ACE,0.819,36,36,40,E,40,easy,low,3,5
2852,15,4,62,ABC,0.593,27,38,41,C,41,hard,low,3,2
2853,15,4,63,BDF,0.628,35,41,52,D,41,easy,high,2,3
2854,15,4,64,DEF,0.487,39,45,49,F,49,hard,high,3,2
2855,15,4,65,BDF,0.542,30,38,44,F,44,easy,high,3,2
2856,15,4,66,DEF,0.683,42,49,54,F,54,hard,high,3,4
2857,15,4,67,BDF,0.455,38,48,50,F,50,easy,high,3,1
2858,15,4,68,ACE,1.19,31,41,40,A,31,easy,low,1,6
2859,15,4,69,ABC,0.651,35,31,43,A,35,hard,low,1,2
2860,15,4,70,BDF,0.598,34,44,48,D,44,easy,high,2,3
2861,15,4,71,DEF,0.621,47,52,43,F,43,hard,high,3,3
2862,15,4,72,BDF,0.666,35,51,51,D,51,easy,high,2,3
2863,15,4,73,ACE,0.557,35,37,41,C,37,easy,low,2,1
2864,15,4,74,BDF,0.654,35,39,60,D,39,easy,high,2,3
2865,15,4,75,ABC,0.574,28,28,38,C,38,hard,low,3,2
2866,15,4,76,BDF,0.445,33,42,40,D,42,easy,high,2,1
2867,15,4,77,ACE,0.536,38,30,49,C,30,easy,low,2,1
2868,15,4,78,DEF,0.504,39,51,54,E,51,hard,high,2,2
2869,15,4,79,ABC,0.914,27,32,43,B,32,hard,low,2,5
2870,15,4,80,BDF,0.776,29,50,52,D,50,easy,high,2,5
2871,15,4,81,ACE,0.565,35,39,45,C,39,easy,low,2,2
2872,15,4,82,ABC,0.558,26,30,34,C,34,hard,low,3,2
2873,15,4,83,ACE,0.563,32,33,46,C,33,easy,low,2,2
2874,15,4,84,BDF,0.824,36,52,54,F,54,easy,high,3,5
2875,15,4,85,DEF,0.553,43,51,41,F,41,hard,high,3,2
2876,15,4,86,ABC,0.793,25,39,44,C,44,hard,low,3,4
2877,15,4,87,DEF,0.554,41,37,57,D,41,hard,high,1,2
2878,15,4,88,ABC,0.466,21,39,42,C,42,hard,low,3,1
2879,15,4,89,BDF,0.518,35,41,54,F,54,easy,high,3,2
2880,15,4,90,ABC,0.896,30,27,33,B,27,hard,low,2,4
2881,15,4,91,DEF,0.566,32,48,51,E,48,hard,high,2,3
2882,15,4,92,ABC,0.652,32,39,34,B,39,hard,low,2,2
2883,15,4,93,ACE,0.866,25,37,49,E,49,easy,low,3,5
2884,15,4,94,DEF,0.47,37,58,50,F,50,hard,high,3,1
2885,15,4,95,ABC,0.448,30,43,31,B,43,hard,low,2,1
2886,15,4,96,BDF,0.42,29,46,58,F,58,easy,high,3,1
2887,15,4,97,ACE,0.583,33,35,49,C,35,easy,low,2,2
2888,15,4,98,ABC,0.77,28,25,47,C,47,hard,low,3,3
2889,15,4,99,ACE,0.649,23,34,52,E,52,easy,low,3,3
2890,15,4,100,ABC,1.007,34,40,46,C,46,hard,low,3,5
2891,15,4,101,BDF,0.685,38,47,38,F,38,easy,high,3,4
2892,15,4,102,ACE,0.521,40,47,47,C,47,easy,low,2,1
2893,15,4,103,ABC,0.492,31,36,35,C,35,hard,low,3,1
2894,15,4,104,BDF,0.592,28,43,59,D,43,easy,high,2,2
2895,15,4,105,DEF,0.398,40,50,50,F,50,hard,high,3,1
2896,15,4,106,ABC,0.844,31,28,38,C,38,hard,low,3,4
2897,15,4,107,BDF,0.466,35,44,45,D,44,easy,high,2,1
2898,15,4,108,DEF,0.659,44,46,48,E,46,hard,high,2,4
2899,15,4,109,BDF,0.463,30,41,56,D,41,easy,high,2,1
2900,15,4,110,ACE,0.741,36,37,37,C,37,easy,low,2,4
2901,15,4,111,DEF,0.808,48,46,48,D,48,hard,high,1,5
2902,15,4,112,ABC,0.634,32,31,39,C,39,hard,low,3,2
2903,15,4,113,BDF,0.545,34,47,42,F,42,easy,high,3,2
2904,15,4,114,DEF,0.477,45,50,46,D,45,hard,high,1,1
2905,15,4,115,BDF,0.589,31,44,50,D,44,easy,high,2,2
2906,15,4,116,DEF,0.536,35,43,47,F,47,hard,high,3,2
2907,15,4,117,ACE,0.941,30,40,48,E,48,easy,low,3,5
2908,15,4,118,BDF,0.483,34,40,48,F,48,easy,high,3,1
2909,15,4,119,ABC,1.02,34,37,41,C,41,hard,low,3,5
2910,15,4,120,BDF,0.69,34,54,47,F,47,easy,high,3,4
2911,15,4,121,ACE,0.56,30,42,51,C,42,easy,low,2,1
2912,15,4,122,ABC,0.961,38,35,35,C,35,hard,low,3,5
2913,15,4,123,ACE,0.651,26,32,48,E,48,easy,low,3,3
2914,15,4,124,ABC,1.103,24,40,34,C,34,hard,low,3,5
2915,15,4,125,BDF,0.476,30,49,44,F,44,easy,high,3,1
2916,15,4,126,ABC,0.77,27,24,37,A,27,hard,low,1,3
2917,15,4,127,DEF,0.803,39,47,50,F,50,hard,high,3,5
2918,15,4,128,BDF,0.743,38,41,49,F,49,easy,high,3,4
2919,15,4,129,DEF,0.519,44,54,59,F,59,hard,high,3,2
2920,15,4,130,BDF,0.622,32,34,49,D,34,easy,high,2,3
2921,15,4,131,ABC,0.766,29,38,36,A,29,hard,low,1,3
2922,15,4,132,BDF,0.526,31,47,53,F,53,easy,high,3,2
2923,15,4,133,ACE,0.579,33,38,41,E,41,easy,low,3,2
2924,15,4,134,DEF,0.633,38,47,56,D,38,hard,high,1,3
2925,15,4,135,ACE,1.27,33,41,51,E,51,easy,low,3,6
2926,15,4,136,ABC,1.019,26,30,36,C,36,hard,low,3,5
2927,15,4,137,ACE,0.722,29,41,55,E,55,easy,low,3,4
2928,15,4,138,ABC,1.13,30,42,45,C,45,hard,low,3,6
2929,15,4,139,BDF,0.966,43,46,56,F,56,easy,high,3,5
2930,15,4,140,DEF,0.479,46,45,44,F,44,hard,high,3,2
2931,15,4,141,ABC,0.901,28,25,31,C,31,hard,low,3,5
2932,15,4,142,ACE,0.715,31,32,40,E,40,easy,low,3,3
2933,15,4,143,DEF,0.779,42,49,47,E,49,hard,high,2,5
2934,15,4,144,BDF,0.532,44,48,53,F,53,easy,high,3,2
2935,15,4,145,ACE,0.602,36,45,43,E,43,easy,low,3,2
2936,15,4,146,BDF,0.911,30,33,53,F,53,easy,high,3,5
2937,15,4,147,DEF,0.673,49,52,45,F,45,hard,high,3,4
2938,15,4,148,ABC,0.975,28,36,39,C,39,hard,low,3,5
2939,15,4,149,DEF,0.708,42,47,47,E,47,hard,high,2,4
2940,15,4,150,BDF,1.079,34,36,45,F,45,easy,high,3,6
2941,15,4,151,DEF,0.707,40,42,52,E,42,hard,high,2,4
2942,15,4,152,BDF,0.74,38,49,53,F,53,easy,high,3,4
2943,15,4,153,DEF,0.837,43,46,49,E,46,hard,high,2,5
2944,15,4,154,ACE,0.701,39,35,47,E,47,easy,low,3,3
2945,15,4,155,BDF,0.71,36,43,49,F,49,easy,high,3,4
2946,15,4,156,ACE,0.68,27,40,44,E,44,easy,low,3,3
2947,15,4,157,ABC,1.104,29,29,29,C,29,hard,low,3,6
2948,15,4,158,ACE,0.753,33,41,45,E,45,easy,low,3,4
2949,15,4,159,ABC,1.133,24,42,37,C,37,hard,low,3,6
2950,15,4,160,ACE,0.672,28,40,39,E,39,easy,low,3,3
2951,15,4,161,ABC,0.636,42,31,38,C,38,hard,low,3,2
2952,15,4,162,DEF,0.624,45,43,42,E,43,hard,high,2,3
2953,15,4,163,ABC,0.998,32,33,34,A,32,hard,low,1,5
2954,15,4,164,ACE,0.717,21,32,44,E,44,easy,low,3,4
2955,15,4,165,DEF,0.453,40,50,47,E,50,hard,high,2,1
